placeUrl,title,quote,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,samedi,dimanche,lundi,mardi,mercredi,jeudi,vendredi,imgUrl,isClaimed,latitude,longitude,query,timestamp,openingHours
"https://www.google.fr/maps/place/Bar+%2F+N%C3%A9o+Cantine/@45.7687972,4.8286403,14z/data=!4m10!1m3!2m2!1scafe+lyon+69007!6e5!3m5!1s0x47f4ea464add60a3:0x17fb3bb57a1f6c21!8m2!3d45.7471433!4d4.8388648!15sCg9jYWZlIGx5b24gNjkwMDeSAQNiYXI?hl=fr",Bar / Néo Cantine,,"3,0",2,Bar,,"41 Rue Professeur Grignard, 69007 Lyon, France","PRWQ+VH Lyon, France",,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipPnK-gCwP13807G2c-G8H88NWwKioQGcbFJwUXF=w408-h544-k-no,false,45.74718749999998,4.8389375,"https://www.google.fr/maps/search/cafe+lyon+69007/@45.7687999,4.8286403,14z/data=!3m1!4b1",2021-05-08T12:07:54.128Z,Fermé temporairement
"https://www.google.fr/maps/place/Skull+Food+Drink+Shop/@45.7687972,4.8286403,14z/data=!4m7!1m3!2m2!1scafe+lyon+69007!6e5!3m2!1s0x47f4ea6c21cfd143:0xd12b213bb0ab1409!15sCg9jYWZlIGx5b24gNjkwMDdaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA3kgEJYmVlcl9oYWxs?hl=fr",Skull Food Drink Shop,,"4,7",193,Bar à bières,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"229 Grande Rue de la Guillotière, 69007 Lyon, France","PVX4+92 Lyon, France",skull-lyon.com,,14h00–1h00,Fermé,14h00–0h00,14h00–0h00,14h00–0h00,14h00–1h00,14h00–1h00,https://lh5.googleusercontent.com/p/AF1QipMOo1Oz-z2wpJyXoUe-WcsA1cXKr_o2adgIrygx=w408-h305-k-no,true,45.74843750000001,4.855062499999988,"https://www.google.fr/maps/search/cafe+lyon+69007/@45.7687999,4.8286403,14z/data=!3m1!4b1",2021-05-08T12:07:56.522Z,
"https://www.google.fr/maps/place/Boukhara+Restaurant+l'Asie+Centrale/@45.7687972,4.8286403,14z/data=!4m10!1m3!2m2!1scafe+lyon+69007!6e5!3m5!1s0x47f4ebbbe36e7933:0xb942f03b077617a1!8m2!3d45.7475238!4d4.8419954!15sCg9jYWZlIGx5b24gNjkwMDdaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA3kgEKcmVzdGF1cmFudA?hl=fr",Boukhara Restaurant l'Asie Centrale,,"5,0",14,Restaurant,·  Service aux tables  ·  Service extérieur  ·  Livraison,"20 Rue Renan, 69007 Lyon, France","PRXR+2Q Lyon, France",ubereats.com,+33 4 87 78 51 62,"11h00–14h00, 18h00–22h00","11h00–14h00, 18h00–22h00","11h00–14h00, 18h00–22h00","11h00–14h00, 18h00–22h00",Fermé,"11h00–14h00, 18h00–22h00","11h00–14h00, 18h00–22h00",https://lh5.googleusercontent.com/p/AF1QipONEULQ40s2lrJPybmMsyFs6LC8tcp_KlBy9-wp=w408-h545-k-no,true,45.7475625,4.841937500000014,"https://www.google.fr/maps/search/cafe+lyon+69007/@45.7687999,4.8286403,14z/data=!3m1!4b1",2021-05-08T12:07:59.877Z,
"https://www.google.fr/maps/place/AOC/@45.7687972,4.8286403,14z/data=!4m7!1m3!2m2!1scafe+lyon+69007!6e5!3m2!1s0x47f4eaf559eeacf5:0x3c488c7390ab626!15sCg9jYWZlIGx5b24gNjkwMDdaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA3kgEKcmVzdGF1cmFudA?hl=fr",AOC,"Halle abritant commerces d'alimentation et de produits régionaux, primeurs, traiteurs et bars-restaurants.","4,4",3988,Restaurant,·  Service aux tables  ·  Commandes à emporter,,,aoc-halles-de-lyon.fr,+33 4 72 60 79 57,"9h00–15h00, 18h00–21h00",9h00–15h00,9h00–14h30,9h00–14h30,"9h00–14h30, 18h00–21h00","9h00–14h30, 18h00–21h00","9h00–14h30, 18h00–21h00",https://lh5.googleusercontent.com/p/AF1QipNf2YmvlzPxa5u902vaadelAAIkmhw8u8QTawmt=w408-h240-k-no-pi0-ya271.29303-ro-0-fo100,true,,,"https://www.google.fr/maps/search/cafe+lyon+69007/@45.7687999,4.8286403,14z/data=!3m1!4b1",2021-05-08T12:08:01.400Z,
"https://www.google.fr/maps/place/McDonald's/@45.7687972,4.8286403,14z/data=!4m10!1m3!2m2!1scafe+lyon+69007!6e5!3m5!1s0x47f4ea5b3e6782c3:0x1fa16ffdbe6bc966!8m2!3d45.7550423!4d4.8430162!15sCg9jYWZlIGx5b24gNjkwMDdaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA3kgEUZmFzdF9mb29kX3Jlc3RhdXJhbnQ?hl=fr",McDonald's,"Chaîne emblématique de restauration rapide proposant des menus de burgers-frites, des desserts et milk-shakes.","2,9",1507,Restaurant-minute,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"6 Place Gabriel Péri, 69007 Lyon, France","QR4V+25 Lyon, France",restaurants.mcdonalds.fr,+33 4 72 80 07 56,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipPSgH8WQc4rNjnqSrC0S5HvxjiaczAnVCmSdNyy=w408-h306-k-no,true,45.755062499999994,4.842937499999991,"https://www.google.fr/maps/search/cafe+lyon+69007/@45.7687999,4.8286403,14z/data=!3m1!4b1",2021-05-08T12:08:05.224Z,
"https://www.google.fr/maps/place/La+Maison/@45.7687972,4.8286403,14z/data=!4m7!1m3!2m2!1scafe+lyon+69007!6e5!3m2!1s0x47f4ebd3590cd9a1:0x756216f92b9a50c!15sCg9jYWZlIGx5b24gNjkwMDdaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA3kgERZnJlbmNoX3Jlc3RhdXJhbnQ?hl=fr",La Maison,"Restaurant français contemporain installé dans une maison bourgeoise ouverte sur jardin, avec véranda et bar.","3,8",1136,Restaurant français,·  Service aux tables  ·  Livraison  ·  Commandes à emporter,"4 Rue Jonas Salk, 69007 Lyon, France","PRJF+G6 Lyon, France",lamaisonrestaurant.fr,+33 4 72 72 96 96,11h30–16h30,11h30–16h30,12h00–14h30,12h00–14h30,12h00–14h30,12h00–14h30,12h00–14h30,https://lh5.googleusercontent.com/p/AF1QipOsJDLwdmLAFl2tPRgiJJ8a8sfLuvJeI5bvutOa=w408-h270-k-no,true,45.73131249999999,4.823062500000006,"https://www.google.fr/maps/search/cafe+lyon+69007/@45.7687999,4.8286403,14z/data=!3m1!4b1",2021-05-08T12:08:07.898Z,
"https://www.google.fr/maps/place/Brasserie+Debourg/@45.7687972,4.8286403,14z/data=!4m7!1m3!2m2!1scafe+lyon+69007!6e5!3m2!1s0x47f4ea2ea7ccb599:0x756020e1114a03ad!15sCg9jYWZlIGx5b24gNjkwMDdaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA3kgEHYnJld2VyeQ?hl=fr",Brasserie Debourg,Décor industriel chiné dans les brocantes pour cette brasserie proposant une fine cuisine traditionnelle.,"4,2",317,Brasserie,·  Livraison,"29 Avenue Debourg, 69007 Lyon, France","PRJH+JR Lyon, France",brasserie-debourg.com,+33 4 78 58 35 77,Fermé,Fermé,12h00–18h00,12h00–18h00,12h00–18h00,12h00–18h00,12h00–18h00,https://lh5.googleusercontent.com/p/AF1QipPss4KUabJAj9LE_mFwYeI5ctF0FsM7gNlTrGjd=w538-h240-k-no,true,45.73156249999998,4.829562500000023,"https://www.google.fr/maps/search/cafe+lyon+69007/@45.7687999,4.8286403,14z/data=!3m1!4b1",2021-05-08T12:08:10.372Z,
"https://www.google.fr/maps/place/Domino's+Pizza+Lyon+7+Nord/@45.7687972,4.8286403,14z/data=!4m7!1m3!2m2!1scafe+lyon+69007!6e5!3m2!1s0x47f4ea46eb24835f:0xe14f4ce62571bac!15sCg9jYWZlIGx5b24gNjkwMDdaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA3kgEQcGl6emFfcmVzdGF1cmFudA?hl=fr",Domino's Pizza Lyon 7 Nord,"Chaîne de restauration à emporter ou à se faire livrer : pizzas, poulet et divers accompagnements.","3,8",359,Pizzeria,·  Service aux tables  ·  Commandes à emporter  ·  Livraison sans contact,"61 Rue Chevreul, 69007 Lyon, France","PRXR+7G Lyon, France",commande.dominos.fr,+33 4 72 71 71 72,11h00–23h00,11h00–23h00,11h00–23h00,11h00–23h00,11h00–23h00,11h00–23h00,11h00–23h00,https://lh5.googleusercontent.com/p/AF1QipP0EO6_uzwkuvECXSHOnNZRKf2seErctBD0t7LQ=w408-h306-k-no,true,45.748187500000014,4.841312500000001,"https://www.google.fr/maps/search/cafe+lyon+69007/@45.7687999,4.8286403,14z/data=!3m1!4b1",2021-05-08T12:08:13.318Z,
"https://www.google.fr/maps/place/Restaurant+Semazen/@45.7687972,4.8286403,14z/data=!4m10!1m3!2m2!1scafe+lyon+69007!6e5!3m5!1s0x47f4ea5d95cb5ccd:0x34e73395928280bb!8m2!3d45.7571024!4d4.8486999!15sCg9jYWZlIGx5b24gNjkwMDdaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA3kgESdHVya2lzaF9yZXN0YXVyYW50?hl=fr",Restaurant Semazen,Ce restaurant au cadre sobre propose en salle et en terrasse des spécialités turques préparées au feu de bois.,"4,1",794,Restaurant turc,·  Service aux tables  ·  Commandes à emporter  ·  Livraison sans contact,"63 Place Voltaire, 69003 Lyon, France","QR4X+RF Lyon, France",semazen-lyon.fr,+33 4 78 71 30 17,12h00–21h00,17h00–21h00,12h00–21h00,12h00–21h00,12h00–21h00,12h00–21h00,17h00–21h00,https://lh5.googleusercontent.com/p/AF1QipOA0hPyFK4gbhko7Nm68rAR3fUQPwQ4xC8gSxk=w426-h240-k-no,true,45.7570625,4.848687500000025,"https://www.google.fr/maps/search/cafe+lyon+69007/@45.7687999,4.8286403,14z/data=!3m1!4b1",2021-05-08T12:08:16.218Z,
"https://www.google.fr/maps/place/MOKXA+-+Torr%C3%A9faction+(ferm%C3%A9+au+public)/@45.7687972,4.8286403,14z/data=!4m10!1m3!2m2!1scafe+lyon+69007!6e5!3m5!1s0x47f4eafc3bf189b3:0xae20c0be2c27db78!8m2!3d45.7320604!4d4.876073!15sCg9jYWZlIGx5b24gNjkwMDeSAQxjb2ZmZWVfc3RvcmU?hl=fr",MOKXA - Torréfaction (fermé au public),,"4,5",88,Boutique de café,·  Service aux tables,"13 Boulevard Edmond Michelet, 69008 Lyon, France","PVJG+QG Lyon, France",cafemokxa.com,+33 4 69 84 68 50,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNGqoFqNjyCI91QmDF6KreFfoa6mwvXJULl9V2R=w408-h544-k-no,false,45.7319375,4.876312499999997,"https://www.google.fr/maps/search/cafe+lyon+69007/@45.7687999,4.8286403,14z/data=!3m1!4b1",2021-05-08T12:08:18.818Z,Fermé temporairement
"https://www.google.fr/maps/place/Ck%E2%80%99s+Lounge/@45.7687972,4.8286403,14z/data=!4m7!1m3!2m2!1scafe+lyon+69007!6e5!3m2!1s0x47f4ebb56e846e45:0x565772a5f361c73!15sCg9jYWZlIGx5b24gNjkwMDdaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA3kgEKcmVzdGF1cmFudA?hl=fr",Ck’s Lounge,,"4,1",398,Restaurant,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"42 Cours Suchet, 69002 Lyon, France","PRWF+GX Lyon, France",gotmilk.fr,+33 4 78 62 88 10,19h00–23h00,11h00–17h30,"12h00–14h00, 19h00–22h00","12h00–14h00, 19h00–22h00","12h00–14h00, 19h00–22h00","12h00–14h00, 19h00–22h00","12h00–14h00, 19h00–23h00",https://lh5.googleusercontent.com/p/AF1QipOHu5ypP81I3Y8hBUJ1sT2YjD6RfxOHC8fLjfBw=w408-h306-k-no,true,45.74631249999997,4.8249375000000185,"https://www.google.fr/maps/search/cafe+lyon+69007/@45.7687999,4.8286403,14z/data=!3m1!4b1",2021-05-08T12:08:22.171Z,
"https://www.google.fr/maps/place/Restaurant+et+salles+de+seminaires%2Fbanquets+Vatel+Lyon/@45.7687972,4.8286403,14z/data=!4m10!1m3!2m2!1scafe+lyon+69007!6e5!3m5!1s0x47f4ea4c851d34c5:0xf2611e0f5d9c8af0!8m2!3d45.7502691!4d4.8293789!15sCg9jYWZlIGx5b24gNjkwMDdaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA3kgERZnJlbmNoX3Jlc3RhdXJhbnQ?hl=fr",Restaurant et salles de seminaires/banquets Vatel Lyon,Ce restaurant au chic contemporain sert de fins plats traditionnels et modernes aux saveurs de saison.,"4,6",437,Restaurant français,·  Service aux tables  ·  Livraison,"8 Rue Duhamel, 69002 Lyon, France","QR2H+3P Lyon, France",restaurantvatel.fr,+33 4 78 38 21 92,"12h00–13h00, 19h00–20h30",Fermé,Fermé,"12h00–13h00, 19h00–20h30","12h00–13h00, 19h00–20h30","12h00–13h00, 19h00–20h30","12h00–13h00, 19h00–20h30",https://lh5.googleusercontent.com/p/AF1QipMYJVand4tHR7SALR0KGEzzJgMYKcqtMExhq_Q=w408-h271-k-no,false,45.750187499999996,4.8293125,"https://www.google.fr/maps/search/cafe+lyon+69007/@45.7687999,4.8286403,14z/data=!3m1!4b1",2021-05-08T12:08:27.915Z,
"https://www.google.fr/maps/place/Hopstore/@45.7687972,4.8286403,14z/data=!4m10!1m3!2m2!1scafe+lyon+69007!6e5!3m5!1s0x47f4eafe029b221b:0x1e5af6c6b7629cdf!8m2!3d45.7682785!4d4.8304118!15sCg9jYWZlIGx5b24gNjkwMDdaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA3kgEDYmFy?hl=fr",Hopstore,Ce bar sert des bières pression et une carte de plats classiques dans une salle sobre à l'esprit industriel.,"4,5",1671,Bar,·  Service aux tables  ·  Livraison,"27 Rue de la Martinière, 69001 Lyon, France","QR9J+85 Lyon, France",,+33 4 78 30 79 84,12h00–1h00,12h00–1h00,12h00–1h00,12h00–1h00,12h00–1h00,12h00–1h00,12h00–1h00,https://lh5.googleusercontent.com/p/AF1QipP-RsbRetK5jk0kIzSEpXy0QtIR4oyRHMVJm62w=w408-h306-k-no,true,45.76831250000002,4.830437500000002,"https://www.google.fr/maps/search/cafe+lyon+69007/@45.7687999,4.8286403,14z/data=!3m1!4b1",2021-05-08T12:08:33.041Z,
"https://www.google.fr/maps/place/Ninkasi+Sans+Souci/@45.7687946,4.8285545,14z/data=!4m9!1m2!2m1!1scafe+lyon+69008!3m5!1s0x47f4ea73dfabc763:0x6d91eb907149ad2b!8m2!3d45.7483098!4d4.8628283!15sCg9jYWZlIGx5b24gNjkwMDhaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA4kgEUaGFtYnVyZ2VyX3Jlc3RhdXJhbnQ?hl=fr",Ninkasi Sans Souci,,"4,0",1123,Restaurant de hamburgers,·  Service aux tables  ·  Commandes à emporter  ·  Livraison sans contact,"26 Cours Albert Thomas, 69008 Lyon, France","PVX7+84 Lyon, France",ninkasi.fr,+33 4 78 01 78 12,"11h30–14h30, 18h30–21h30","11h30–14h30, 18h30–21h30","11h30–14h30, 18h30–21h30","11h30–14h30, 18h30–21h30","11h30–14h30, 18h30–21h30","11h30–14h30, 18h30–21h30","11h30–14h30, 18h30–21h30",https://lh5.googleusercontent.com/p/AF1QipNTwyjRbvm81E6-vV6cxC4cbjvC2ZSTaOO_eknh=w408-h272-k-no,false,45.74831250000001,4.862812499999976,"https://www.google.fr/maps/search/cafe+lyon+69008/@45.7687973,4.8285545,14z/data=!3m1!4b1",2021-05-08T12:08:43.495Z,
"https://www.google.fr/maps/place/Puzzle+Cafe/@45.7687946,4.8285545,14z/data=!4m6!1m2!2m1!1scafe+lyon+69008!3m2!1s0x47f4eaff5eff51e5:0x413e0ebaab339f5c!15sCg9jYWZlIGx5b24gNjkwMDhaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA4kgELY29mZmVlX3Nob3A?hl=fr",Puzzle Cafe,"Décoration scandinave de bois blond et plantes suspendues, pour ce café servant pâtisseries et boissons.","4,7",409,Café,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"4 Rue de la Poulaillerie, 69002 Lyon, France","QR7M+MG Lyon, France",puzzlecafe.fr,,10h00–17h00,Fermé,8h00–14h00,8h00–14h00,8h00–14h00,8h00–14h00,8h00–14h00,https://lh5.googleusercontent.com/p/AF1QipOorcScAF3kT_ebt9U_PoTnh9Z5brAZDJBFhynT=w408-h306-k-no,false,45.76418749999998,4.833812500000008,"https://www.google.fr/maps/search/cafe+lyon+69008/@45.7687973,4.8285545,14z/data=!3m1!4b1",2021-05-08T12:08:47.813Z,
"https://www.google.fr/maps/place/Le+Perko+Caf%C3%A9/@45.7687946,4.8285545,14z/data=!4m6!1m2!2m1!1scafe+lyon+69008!3m2!1s0x47f4eafbf98832dd:0x83ccc92c5842a6d3!15sCg9jYWZlIGx5b24gNjkwMDhaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA4kgEJdGVhX2hvdXNl?hl=fr",Le Perko Café,Tables en bois brut et comptoir lambrissé dans un chaleureux café et salon de thé doté de chaises-balançoires.,"4,4",540,Salon de thé,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"8 Place du Griffon, 69001 Lyon, France","QR9P+QC Lyon, France",leperkocafe.fr,+33 4 72 87 02 36,9h00–19h30,9h00–19h30,7h30–19h30,7h30–19h30,7h30–19h30,7h30–19h30,7h30–19h30,https://lh5.googleusercontent.com/p/AF1QipP8NWB1129n5l8kw3dnwq9NVvRZ5RmsRVZh_CAB=w408-h272-k-no,true,45.76943750000002,4.836062500000011,"https://www.google.fr/maps/search/cafe+lyon+69008/@45.7687973,4.8285545,14z/data=!3m1!4b1",2021-05-08T12:08:52.388Z,
"https://www.google.fr/maps/place/Slake/@45.7687946,4.8285545,14z/data=!4m9!1m2!2m1!1scafe+lyon+69008!3m5!1s0x47f4ea5448823ccd:0x5044519f821eb3bc!8m2!3d45.7609846!4d4.8327622!15sCg9jYWZlIGx5b24gNjkwMDhaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA4kgEEY2FmZQ?hl=fr",Slake,Ce café contemporain orné de grandes ardoises sert des boissons et collations dans un espace de partage.,"4,4",1041,Café,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"9 Rue de l'Ancienne Préfecture, 69002 Lyon, France","QR6M+C4 Lyon, France",slake-coffee.com,+33 4 78 38 24 38,10h00–18h30,10h00–18h30,9h00–18h30,9h00–18h30,9h00–18h30,9h00–18h30,9h00–18h30,https://lh5.googleusercontent.com/p/AF1QipO0t2csM9NSK60-rODvjIUnfKnDJ67cFcx6U0eD=w408-h272-k-no,true,45.761062499999994,4.832812500000003,"https://www.google.fr/maps/search/cafe+lyon+69008/@45.7687973,4.8285545,14z/data=!3m1!4b1",2021-05-08T12:08:56.171Z,
"https://www.google.fr/maps/place/Bar+des+Champ's/@45.7687946,4.8285545,14z/data=!4m9!1m2!2m1!1scafe+lyon+69008!3m5!1s0x47f4c1dff1d27f17:0x636dfccb52f52aa!8m2!3d45.744159!4d4.869701!15sCg9jYWZlIGx5b24gNjkwMDhaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA4kgEKcmVzdGF1cmFudA?hl=fr",Bar des Champ's,,"4,2",481,Restaurant,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"120 Avenue des Frères Lumière, 69008 Lyon, France","PVV9+MV Lyon, France",lebardeschamps.fr,+33 4 78 00 73 31,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNvfd1vt1E6bNo9v1YhE1-0GTf0uBQacBq_hTh5=w408-h306-k-no,true,45.74418749999997,4.869687500000012,"https://www.google.fr/maps/search/cafe+lyon+69008/@45.7687973,4.8285545,14z/data=!3m1!4b1",2021-05-08T12:08:59.130Z,
"https://www.google.fr/maps/place/NEWTREE+Caf%C3%A9+Bellecour/@45.7687946,4.8285545,14z/data=!4m9!1m2!2m1!1scafe+lyon+69008!3m5!1s0x47f4ea52233d5d1b:0x974b5d33ff0e5622!8m2!3d45.7558452!4d4.8329616!15sCg9jYWZlIGx5b24gNjkwMDhaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA4kgELY29mZmVlX3Nob3A?hl=fr",NEWTREE Café Bellecour,Coffee shop offrant une cuisine maison 100 % bio avec options vegan/sans gluten dans un cadre boisé apaisant.,"4,4",479,Café,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"6 Rue de la Charité, 69002 Lyon, France","QR4M+85 Lyon, France",,+33 4 87 37 61 08,9h00–19h00,10h30–17h00,8h00–19h00,8h00–19h00,8h00–19h00,8h00–19h00,8h00–19h00,https://lh5.googleusercontent.com/p/AF1QipNdFrHIcXmBZjS0CJNgRYjMqlFL_qOvnMnmTO8X=w408-h306-k-no,true,45.755812500000005,4.8329375,"https://www.google.fr/maps/search/cafe+lyon+69008/@45.7687973,4.8285545,14z/data=!3m1!4b1",2021-05-08T12:09:01.783Z,
"https://www.google.fr/maps/place/Caf%C3%A9+Lumi%C3%A8re/@45.7687946,4.8285545,14z/data=!4m10!1m3!2m2!1scafe+lyon+69008!6e5!3m5!1s0x47f4c17aeae64ad3:0xb8973de5b2f958e9!8m2!3d45.7450285!4d4.8694798!15sCg9jYWZlIGx5b24gNjkwMDhaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA4kgEKcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOVkxXTkVkblJCUlJBQg?hl=fr",Café Lumière,,"4,2",49,Restaurant,·  Service aux tables  ·  Livraison,"20 Rue du Premier Film, 69008 Lyon, France","PVW9+2Q Lyon, France",institut-lumiere.org,,10h00–19h30,10h00–19h30,Fermé,12h00–19h30,12h00–19h30,12h00–19h30,12h00–19h30,https://lh5.googleusercontent.com/p/AF1QipMlUsYJ4vQ_gt3g9_NXwyJ3StvTx7134aVwjckB=w408-h305-k-no,false,45.745062499999975,4.869437500000018,"https://www.google.fr/maps/search/cafe+lyon+69008/@45.7687973,4.8285545,14z/data=!3m1!4b1",2021-05-08T12:09:10.323Z,
"https://www.google.fr/maps/place/NEWTREE+Caf%C3%A9+Guichard/@45.7687946,4.8285545,14z/data=!4m10!1m3!2m2!1scafe+lyon+69008!6e5!3m5!1s0x47f4eb369bed1ea3:0xc81ae47575b68e52!8m2!3d45.7597051!4d4.847698!15sCg9jYWZlIGx5b24gNjkwMDhaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA4kgEEY2FmZZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VRNE9Ua3ROVXAzRUFF?hl=fr",NEWTREE Café Guichard,,"4,7",48,Café,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"67 Rue de la Part-Dieu, 69003 Lyon, France","QR5X+V3 Lyon, France",,+33 4 87 38 28 37,9h00–18h00,10h00–17h00,8h00–19h00,8h00–19h00,8h00–19h00,8h00–19h00,8h00–19h00,https://lh5.googleusercontent.com/p/AF1QipNI66cpQHcZdf9xZ8SvSyO3jAFCCQxeOA3dJJ_d=w408-h273-k-no,true,45.7596875,4.847687500000021,"https://www.google.fr/maps/search/cafe+lyon+69008/@45.7687973,4.8285545,14z/data=!3m1!4b1",2021-05-08T12:09:13.165Z,
"https://www.google.fr/maps/place/%C3%89quilibres+Caf%C3%A9/@45.7687946,4.8285545,14z/data=!4m10!1m3!2m2!1scafe+lyon+69008!6e5!3m5!1s0x47f4eafde1382ea9:0x7a52ecdb6fce5f8c!8m2!3d45.769066!4d4.8314447!15sCg9jYWZlIGx5b24gNjkwMDhaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA4kgELY29mZmVlX3Nob3CaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTjNhMHh0VVd0UlJSQUI?hl=fr",Équilibres Café,,"4,8",116,Café,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"4 Rue Terme, 69001 Lyon, France","QR9J+JH Lyon, France",equilibres-cafe.fr,+33 4 37 40 20 04,10h30–18h30,10h30–16h00,Fermé,10h30–18h30,10h30–18h30,10h30–18h30,10h30–18h30,https://lh5.googleusercontent.com/p/AF1QipOhRiQST1Wo_semg6ElLT2AG3TbW6WYwid2YSrC=w408-h272-k-no,true,45.769062500000004,4.831437500000007,"https://www.google.fr/maps/search/cafe+lyon+69008/@45.7687973,4.8285545,14z/data=!3m1!4b1",2021-05-08T12:09:20.857Z,
"https://www.google.fr/maps/place/SOFFFA+Lyon+Terreaux/@45.7687946,4.8285545,14z/data=!4m7!1m3!2m2!1scafe+lyon+69008!6e5!3m2!1s0x47f4eafe9c7bbcb9:0xb633cf1793d5cb3a!15sCg9jYWZlIGx5b24gNjkwMDhaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA4kgEEY2FmZZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VObk0wcHlVVWhSRUFF?hl=fr",SOFFFA Lyon Terreaux,,"4,5",211,Café,·  Service aux tables  ·  Livraison,"17 Rue Sainte-Catherine, 69001 Lyon, France","QR9M+8G Lyon, France",,+33 4 27 82 93 67,Fermé,Fermé,9h00–19h00,9h00–19h00,9h00–19h00,9h00–19h00,9h00–19h00,https://lh5.googleusercontent.com/p/AF1QipPudsJf_SC5PkSNoLWGLtRmfD9SghwgXFnlqboP=w408-h272-k-no,true,45.76831250000002,4.833812500000008,"https://www.google.fr/maps/search/cafe+lyon+69008/@45.7687973,4.8285545,14z/data=!3m1!4b1",2021-05-08T12:09:26.479Z,
"https://www.google.fr/maps/place/Victoria+Caff%C3%A9/@45.7687946,4.8285545,14z/data=!4m10!1m3!2m2!1scafe+lyon+69008!6e5!3m5!1s0x47f4ea741a8428af:0xd7bf808ffe21a8a9!8m2!3d45.7477763!4d4.865205!15sCg9jYWZlIGx5b24gNjkwMDhaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA4kgEDYmFy?hl=fr",Victoria Caffé,,"3,9",78,Bar,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"47 Cours Albert Thomas, 69003 Lyon, France","PVX8+43 Lyon, France",,+33 4 78 54 14 67,Fermé,Fermé,7h45–16h30,7h45–16h30,7h45–16h30,7h45–16h30,7h45–16h30,https://lh5.googleusercontent.com/p/AF1QipMRh8FnQYoJ3Zayd-JmjsdrMeRzjtQ0upV0Hr6r=w408-h306-k-no,false,45.747812499999995,4.865187499999976,"https://www.google.fr/maps/search/cafe+lyon+69008/@45.7687973,4.8285545,14z/data=!3m1!4b1",2021-05-08T12:09:31.249Z,
"https://www.google.fr/maps/place/Les+Papas+Sucr%C3%A9s/@45.7687946,4.8285545,14z/data=!4m7!1m3!2m2!1scafe+lyon+69008!6e5!3m2!1s0x47f4ea5274700001:0xebb1fa7955f3bb48!15sCg9jYWZlIGx5b24gNjkwMDhaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA4kgEUdHJhZGl0aW9uYWxfdGVhaG91c2WaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTnZOVnAxYWtKM0VBRQ?hl=fr",Les Papas Sucrés,Ce salon de thé au cadre agréable sert des tartines et des gâteaux maison faits avec des produits de saison.,"4,5",493,Salon de thé traditionnel,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"42 Rue Sala, 69002 Lyon, France","QR3J+WQ Lyon, France",lespapassucres.fr,+33 6 99 20 47 25,12h00–18h00,Fermé,Fermé,Fermé,Fermé,Fermé,12h00–18h00,https://lh5.googleusercontent.com/p/AF1QipNdllDEE7fygGhRv3i9uW4a_8OLorZD3UKhDCdA=w426-h240-k-no,true,45.7548125,4.8319375000000235,"https://www.google.fr/maps/search/cafe+lyon+69008/@45.7687973,4.8285545,14z/data=!3m1!4b1",2021-05-08T12:09:36.745Z,
